CRN,EventID,Section,Name,DayOfWeek,StartTime,EndTime,SeatsTaken,Seats,LocationID,Building,Type
81035.0,Event_0441268766,02,Strength Of Materials,3.0,1600.0,1750.0,3.0,8.0,Loc_01872,WALKER LABORATORY,Class
83111.0,Event_9508888110,05,Mechanical Systems Lab,4.0,800.0,950.0,5.0,8.0,Loc_01872,WALKER LABORATORY,Class
84559.0,Event_3610871289,01,Foundations Of Hci Usability,4.0,1000.0,1150.0,1.0,8.0,Loc_01872,WALKER LABORATORY,Class
81389.0,Event_7138767286,01,Motivation & Performance,4.0,1000.0,1150.0,5.0,8.0,Loc_01872,WALKER LABORATORY,Class
81536.0,Event_0581421640,01,Inv Studio 2: Rapid Proto Inno,4.0,1200.0,1350.0,5.0,8.0,Loc_01872,WALKER LABORATORY,Class
83645.0,Event_8599775935,02,Introduction To Cell Biology,4.0,1400.0,1650.0,8.0,8.0,Loc_01872,WALKER LABORATORY,Class
85368.0,Event_0118891931,01,Intro To Radiation Transport,4.0,1400.0,1520.0,8.0,8.0,Loc_01872,WALKER LABORATORY,Class
84752.0,Event_2216577254,01,Adv Intern Eco & Globalization,4.0,1600.0,1750.0,8.0,8.0,Loc_01872,WALKER LABORATORY,Class
83546.0,Event_3876757036,01,Virology,5.0,800.0,950.0,6.0,8.0,Loc_01872,WALKER LABORATORY,Class
82014.0,Event_4840805381,03,Introduction To Biology,5.0,1000.0,1150.0,5.0,8.0,Loc_01872,WALKER LABORATORY,Class
85255.0,Event_3771790413,01,Applied Functional Analysis,5.0,1000.0,1150.0,6.0,8.0,Loc_01872,WALKER LABORATORY,Class
83228.0,Event_3017810056,01,Web Systems Development,5.0,1200.0,1350.0,2.0,8.0,Loc_01872,WALKER LABORATORY,Class
81392.0,Event_2284833868,01,Architectural Acoustics 1,5.0,1400.0,1750.0,0.0,8.0,Loc_01872,WALKER LABORATORY,Class
84387.0,Event_4886928438,01,Positive Psychology,5.0,1400.0,1550.0,4.0,8.0,Loc_01872,WALKER LABORATORY,Class
85293.0,Event_6394834902,01,2 D Motion Graphics,1.0,800.0,950.0,8.0,10.0,Loc_05246,WALKER LABORATORY,Class
83403.0,Event_0085520888,01,Intro Biochemical Engr,1.0,1000.0,1150.0,4.0,10.0,Loc_05246,WALKER LABORATORY,Class
82926.0,Event_1785204122,01,Multidisciplinary Cap Design,1.0,1000.0,1150.0,7.0,10.0,Loc_05246,WALKER LABORATORY,Class
84411.0,Event_7268528555,03,Materials Science,1.0,1200.0,1350.0,7.0,10.0,Loc_05246,WALKER LABORATORY,Class
85570.0,Event_1883229417,05,Integrated Design Schematic,1.0,1400.0,1800.0,4.0,10.0,Loc_05246,WALKER LABORATORY,Class
85235.0,Event_5289342735,02,Intro To Literature,1.0,1400.0,1550.0,6.0,10.0,Loc_05246,WALKER LABORATORY,Class
84268.0,Event_0639650764,20,Computer Science I,1.0,1600.0,1720.0,10.0,10.0,Loc_05246,WALKER LABORATORY,Class
83411.0,Event_6027955587,02,Thermal And Fluids Engr I,2.0,800.0,950.0,2.0,10.0,Loc_05246,WALKER LABORATORY,Class
85251.0,Event_0861694003,01,Adv Organic Chemistry I,2.0,1000.0,1120.0,5.0,10.0,Loc_05246,WALKER LABORATORY,Class
81485.0,Event_8751529146,01,Operations Management,2.0,1000.0,1150.0,5.0,10.0,Loc_05246,WALKER LABORATORY,Class
85270.0,Event_8082920322,01,Num Meth & Prog For Eng,2.0,1200.0,1350.0,5.0,10.0,Loc_05246,WALKER LABORATORY,Class
83421.0,Event_2490466782,01,Introduction To Biology Lab,2.0,1400.0,1650.0,0.0,10.0,Loc_05246,WALKER LABORATORY,Class
83912.0,Event_1140526969,13,Physics I,2.0,1400.0,1550.0,10.0,10.0,Loc_05246,WALKER LABORATORY,Class
81057.0,Event_8165158702,05,Physics I,2.0,1800.0,1950.0,8.0,10.0,Loc_05246,WALKER LABORATORY,Class
85009.0,Event_8936827669,01,Mechanical Pinata,3.0,1000.0,1150.0,0.0,10.0,Loc_05246,WALKER LABORATORY,Class
81356.0,Event_4639254978,04,Introduction To Algorithms,3.0,1200.0,1350.0,8.0,10.0,Loc_05246,WALKER LABORATORY,Class
84209.0,Event_4187918436,05,Architectural Design Studio 5,3.0,1400.0,1750.0,3.0,10.0,Loc_05246,WALKER LABORATORY,Class
81036.0,Event_7788345057,03,Strength Of Materials,3.0,1600.0,1750.0,7.0,10.0,Loc_05246,WALKER LABORATORY,Class
84908.0,Event_9951415507,05,Fluid Dynamics Lab,4.0,800.0,950.0,0.0,10.0,Loc_05246,WALKER LABORATORY,Class
83394.0,Event_2866753063,01,User Experience Design,4.0,1000.0,1150.0,8.0,10.0,Loc_05246,WALKER LABORATORY,Class
84235.0,Event_2879850155,01,Environment & Society,4.0,1000.0,1150.0,4.0,10.0,Loc_05246,WALKER LABORATORY,Class
85276.0,Event_4255118795,02,Intro To Finite Elements,4.0,1200.0,1350.0,4.0,10.0,Loc_05246,WALKER LABORATORY,Class
85461.0,Event_1195220171,01,Machine Learning For Env. Biol,4.0,1400.0,1550.0,3.0,10.0,Loc_05246,WALKER LABORATORY,Class
85288.0,Event_8579278227,01,Radiation Transport Methods,4.0,1400.0,1520.0,4.0,10.0,Loc_05246,WALKER LABORATORY,Class
84427.0,Event_1101636101,02,Introduction To Ecse,4.0,1600.0,1750.0,3.0,10.0,Loc_05246,WALKER LABORATORY,Class
84354.0,Event_0500998727,01,Virology,5.0,800.0,950.0,1.0,10.0,Loc_05246,WALKER LABORATORY,Class
82658.0,Event_9912150085,01,Advanced Cell Biology,5.0,1000.0,1150.0,3.0,10.0,Loc_05246,WALKER LABORATORY,Class
81133.0,Event_7489054534,01,Methods Of Applied Mathematics,5.0,1000.0,1150.0,5.0,10.0,Loc_05246,WALKER LABORATORY,Class
84095.0,Event_9077119622,01,Software Development,5.0,1200.0,1450.0,0.0,10.0,Loc_05246,WALKER LABORATORY,Class
84847.0,Event_4076517139,80,Research Investigations,5.0,1400.0,1750.0,2.0,10.0,Loc_05246,WALKER LABORATORY,Class
84788.0,Event_7190585503,02,Positive Psychology,5.0,1400.0,1550.0,3.0,10.0,Loc_05246,WALKER LABORATORY,Class
81533.0,Event_4111369689,01,Computational Linear Algebra,1.0,800.0,950.0,10.0,20.0,Loc_02540,AMOS EATON HALL,Class
82783.0,Event_0696325471,01,Intro To Downstream Processing,1.0,1000.0,1150.0,5.0,20.0,Loc_02540,AMOS EATON HALL,Class
82517.0,Event_4977020329,01,Advanced Mechanical Properties,1.0,1000.0,1150.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
84434.0,Event_3700474348,01,Human Perf Modeling & Support,1.0,1200.0,1320.0,3.0,20.0,Loc_02540,AMOS EATON HALL,Class
84421.0,Event_8509678268,01,Integrated Design Dev Studio,1.0,1400.0,1750.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
81434.0,Event_7865626186,02,Thermal & Fluids Eng Lab,1.0,1400.0,1650.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
84269.0,Event_3725302561,21,Computer Science I,1.0,1600.0,1720.0,9.0,20.0,Loc_02540,AMOS EATON HALL,Class
84442.0,Event_7208895665,05,Strength Of Materials,2.0,800.0,950.0,9.0,20.0,Loc_02540,AMOS EATON HALL,Class
85029.0,Event_1054691176,01,Bio Process Design,2.0,1000.0,1150.0,5.0,20.0,Loc_02540,AMOS EATON HALL,Class
85433.0,Event_0765177980,01,Data Analytics,2.0,1000.0,1150.0,6.0,20.0,Loc_02540,AMOS EATON HALL,Class
84431.0,Event_5079662012,01,Inventor's Studio 1,2.0,1200.0,1350.0,6.0,20.0,Loc_02540,AMOS EATON HALL,Class
83422.0,Event_2960188263,02,Introduction To Biology Lab,2.0,1400.0,1650.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
84540.0,Event_1064823992,11,Physics Ii,2.0,1400.0,1550.0,7.0,20.0,Loc_02540,AMOS EATON HALL,Class
81058.0,Event_3703178022,06,Physics I,2.0,1800.0,1950.0,7.0,20.0,Loc_02540,AMOS EATON HALL,Class
83861.0,Event_8235160415,01,Materials & Construction Stms,3.0,1000.0,1350.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
81313.0,Event_4518884901,06,Introduction To Algorithms,3.0,1200.0,1350.0,8.0,20.0,Loc_02540,AMOS EATON HALL,Class
84844.0,Event_7284411705,80,Architectural Design Studio 5,3.0,1400.0,1750.0,4.0,20.0,Loc_02540,AMOS EATON HALL,Class
81385.0,Event_2687595271,04,Strength Of Materials,3.0,1600.0,1750.0,6.0,20.0,Loc_02540,AMOS EATON HALL,Class
84139.0,Event_7576217808,45,Calculus I,4.0,800.0,850.0,10.0,20.0,Loc_02540,AMOS EATON HALL,Class
83406.0,Event_6637071821,01,Foundations Of Computer Sci,4.0,1000.0,1150.0,8.0,20.0,Loc_02540,AMOS EATON HALL,Class
85464.0,Event_4508216072,01,Bioethics,4.0,1000.0,1150.0,6.0,20.0,Loc_02540,AMOS EATON HALL,Class
81443.0,Event_1662807531,02,Multidisciplinary Cap Design,4.0,1200.0,1350.0,6.0,20.0,Loc_02540,AMOS EATON HALL,Class
83547.0,Event_2467724935,01,Microbiology Laboratory,4.0,1400.0,1550.0,4.0,20.0,Loc_02540,AMOS EATON HALL,Class
85285.0,Event_2126235551,01,Aerodynamic Flow Control,4.0,1400.0,1520.0,3.0,20.0,Loc_02540,AMOS EATON HALL,Class
81598.0,Event_6922306993,01,Fields And Waves I,4.0,1600.0,1750.0,9.0,20.0,Loc_02540,AMOS EATON HALL,Class
83455.0,Event_7768011719,01,Biomechanics,5.0,800.0,950.0,7.0,20.0,Loc_02540,AMOS EATON HALL,Class
82659.0,Event_0917429141,01,Advanced Cell Biology,5.0,1000.0,1150.0,8.0,20.0,Loc_02540,AMOS EATON HALL,Class
81135.0,Event_4767738317,01,Math Models Of Operations,5.0,1000.0,1150.0,2.0,20.0,Loc_02540,AMOS EATON HALL,Class
84094.0,Event_9268225455,01,Software Development,5.0,1200.0,1450.0,1.0,20.0,Loc_02540,AMOS EATON HALL,Class
82684.0,Event_9221568561,80,Built Ecologies 1,5.0,1400.0,1650.0,3.0,20.0,Loc_02540,AMOS EATON HALL,Class
84537.0,Event_1279116288,01,Models Of Mental Processes,5.0,1400.0,1550.0,5.0,20.0,Loc_02540,AMOS EATON HALL,Class
81005.0,Event_0012381028,01,Intro To Engr Analysis,1.0,800.0,950.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
83404.0,Event_2076761028,01,Biochemical Engr,1.0,1000.0,1150.0,7.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81353.0,Event_3591113972,01,Intro To Philosophy,1.0,1000.0,1150.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
82523.0,Event_3420135821,02,Multidisciplinary Cap Design,1.0,1200.0,1350.0,5.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
83859.0,Event_7444738645,01,Graduate Arch Design I,1.0,1400.0,1750.0,3.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
82008.0,Event_8778885907,01,Mechanical Systems Lab,1.0,1400.0,1550.0,0.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84270.0,Event_6977262351,22,Computer Science I,1.0,1600.0,1720.0,11.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85537.0,Event_3988302831,03,Intro To Game Programming,2.0,800.0,950.0,4.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81094.0,Event_1501653021,01,Fund. Of Finite Elements,2.0,1000.0,1150.0,2.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85434.0,Event_2485257741,01,Data Analytics,2.0,1000.0,1150.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84816.0,Event_5391232573,01,Nuclear Phenomena For Engr,2.0,1200.0,1350.0,0.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
83423.0,Event_7628395396,03,Introduction To Biology Lab,2.0,1400.0,1650.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85194.0,Event_7179816991,01,"Hormones, Brain & Behavior",2.0,1400.0,1550.0,1.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81233.0,Event_4281959016,07,Physics I,2.0,1800.0,1950.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84855.0,Event_1322689322,01,Engineering Acoustics,3.0,1000.0,1250.0,1.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
83851.0,Event_9073948700,02,Computer Organization,3.0,1200.0,1350.0,12.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84152.0,Event_5311785652,01,Architectural Design Studio 6,3.0,1400.0,1750.0,7.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84442.0,Event_0724338255,05,Strength Of Materials,3.0,1600.0,1750.0,9.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84140.0,Event_8411578845,46,Calculus I,4.0,800.0,850.0,12.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
83605.0,Event_1708724763,02,Foundations Of Computer Sci,4.0,1000.0,1150.0,5.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85242.0,Event_0975554742,01,Environment And Society,4.0,1000.0,1150.0,5.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81527.0,Event_8042632420,01,Bound Lay & Heat Trans,4.0,1200.0,1320.0,3.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
82660.0,Event_1534721069,01,Sequence Analysis,4.0,1400.0,1550.0,8.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85286.0,Event_0340749621,01,Conduction Heat Transfer,4.0,1400.0,1520.0,2.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
82689.0,Event_3766934275,01,Engineering Probability,4.0,1600.0,1720.0,6.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81578.0,Event_0328086066,06,Chemistry I,5.0,800.0,920.0,12.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81099.0,Event_1172611111,01,Biomedical Engineering Lab,5.0,1000.0,1050.0,5.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85431.0,Event_5148330417,01,Data Analytics,5.0,1000.0,1150.0,2.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
85270.0,Event_7943065235,01,Num Meth & Prog For Eng,5.0,1200.0,1350.0,5.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
84361.0,Event_2119246888,01,Art History,5.0,1400.0,1550.0,7.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81041.0,Event_4714862210,01,"Science, Technology & Society",5.0,1400.0,1550.0,4.0,12.0,Loc_10963,JONSSON ENGINEERING CENTER,Class
81020.0,Event_5189742764,01,Materials Science For Engineer,1.0,800.0,950.0,8.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84965.0,Event_5334854576,01,Downstream Processing,1.0,1000.0,1150.0,2.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85192.0,Event_8941213447,01,Philosophy Of Science,1.0,1000.0,1150.0,5.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
82565.0,Event_8890020466,01,Intro To It & Web Science,1.0,1200.0,1350.0,10.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84854.0,Event_6407073095,81,Design Research Studio,1.0,1400.0,1750.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81440.0,Event_6128994532,01,Flight Mechanics,1.0,1400.0,1550.0,3.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81045.0,Event_5141254259,23,Computer Science I,1.0,1600.0,1720.0,9.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85538.0,Event_1012117348,04,Intro To Game Programming,2.0,800.0,950.0,5.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85495.0,Event_8868761851,01,Intro To Cognitive Science,2.0,1000.0,1150.0,8.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85303.0,Event_0587695495,01,Kinetics In Materials Systems,2.0,1000.0,1150.0,5.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81431.0,Event_9604336473,01,Thermal And Fluids Engr Ii,2.0,1200.0,1350.0,3.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
83424.0,Event_5972480558,04,Introduction To Biology Lab,2.0,1400.0,1650.0,1.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84387.0,Event_4605685782,01,Positive Psychology,2.0,1400.0,1550.0,4.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81236.0,Event_8460724954,08,Physics I,2.0,1800.0,1950.0,8.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
83425.0,Event_8826052839,05,Introduction To Biology Lab,3.0,1000.0,1250.0,2.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
82030.0,Event_7914920665,01,Cognitive Computing,3.0,1200.0,1550.0,0.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84153.0,Event_7676012163,03,Architectural Design Studio 6,3.0,1400.0,1750.0,8.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85430.0,Event_9609552054,02,Appl Hydrology & Hydraulics,3.0,1600.0,1750.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81235.0,Event_3017566066,12,Calculus Ii,4.0,800.0,850.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
83850.0,Event_2106682419,03,Foundations Of Computer Sci,4.0,1000.0,1150.0,7.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85346.0,Event_4803082926,03,Pd2 Tech Issues & Solutions,4.0,1000.0,1150.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84127.0,Event_7617444675,01,Reactor Reliability & Safety,4.0,1200.0,1320.0,4.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85462.0,Event_7429148067,01,Machine Learning For Env. Biol,4.0,1400.0,1550.0,3.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81160.0,Event_6625738419,17,Calculus I,4.0,1400.0,1450.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81149.0,Event_3429706737,01,Computer Graphics,4.0,1600.0,1720.0,10.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81575.0,Event_9949046530,08,Chemistry I,5.0,800.0,1050.0,11.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81100.0,Event_0426472724,02,Biomedical Engineering Lab,5.0,1000.0,1050.0,8.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81068.0,Event_6020001737,01,Intro To Management,5.0,1000.0,1150.0,5.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
84431.0,Event_8263807962,01,Inventor's Studio 1,5.0,1200.0,1350.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
85259.0,Event_5406584662,01,Fundamentals Of 2 D Design,5.0,1400.0,1550.0,6.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
82513.0,Event_5462395265,02,"Science, Technology & Society",5.0,1400.0,1550.0,7.0,12.0,Loc_82784,JONSSON ENGINEERING CENTER,Class
81021.0,Event_1636596526,01,Intro Engineering Design,1.0,800.0,950.0,3.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84086.0,Event_2851651915,01,Geoenvironmental Eng,1.0,1000.0,1150.0,2.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85193.0,Event_8768523339,01,Bioethics,1.0,1000.0,1150.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84577.0,Event_8332935196,02,Intro To It & Web Science,1.0,1200.0,1350.0,7.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83875.0,Event_2679486186,01,Graduate Architechure Design 3,1.0,1400.0,1750.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85277.0,Event_5035966099,03,Intro To Finite Elements,1.0,1400.0,1550.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
82906.0,Event_2053024572,01,Beginning Prog For Eng,1.0,1600.0,1750.0,1.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85479.0,Event_4657518881,02,Media And Society,2.0,800.0,950.0,4.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85496.0,Event_8285257621,02,Intro To Cognitive Science,2.0,1000.0,1150.0,7.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83078.0,Event_7776347788,03,Multidisciplinary Cap Design,2.0,1000.0,1150.0,4.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
81441.0,Event_1064274744,01,Intro To Finite Elements,2.0,1200.0,1350.0,9.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83262.0,Event_0477671304,01,Biostatistics,2.0,1400.0,1550.0,4.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84788.0,Event_0298539841,02,Positive Psychology,2.0,1400.0,1550.0,3.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
82035.0,Event_5513514917,09,Physics I,2.0,1800.0,1950.0,6.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83580.0,Event_4580207329,06,Introduction To Biology Lab,3.0,1000.0,1250.0,1.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83641.0,Event_8324626187,01,Cognitive Computing,3.0,1200.0,1550.0,3.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84154.0,Event_8819285346,04,Architectural Design Studio 6,3.0,1400.0,1750.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85024.0,Event_1004535549,04,Geology I: Lab,3.0,1600.0,1750.0,3.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
81364.0,Event_9596515067,06,Multivar Calc & Matrix Algebra,4.0,800.0,850.0,12.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84548.0,Event_2575057996,04,Foundations Of Computer Sci,4.0,1000.0,1150.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85387.0,Event_6862790625,14,Pd2 Tech Issues & Solutions,4.0,1000.0,1150.0,2.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83557.0,Event_3733151722,01,Robotics I,4.0,1200.0,1320.0,6.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83820.0,Event_8361162985,01,Sequence Analysis,4.0,1400.0,1550.0,6.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
82020.0,Event_8244016756,18,Calculus I,4.0,1400.0,1450.0,10.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
81155.0,Event_3167036107,01,Semicond Dev & Models I,4.0,1600.0,1720.0,6.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
81576.0,Event_1663535574,09,Chemistry I,5.0,800.0,920.0,4.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
82028.0,Event_9889117514,03,Biomedical Engineering Lab,5.0,1000.0,1050.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83365.0,Event_7672717928,05,Intro To Management,5.0,1000.0,1150.0,1.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84816.0,Event_2363167645,01,Nuclear Phenomena For Engr,5.0,1200.0,1350.0,0.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
84769.0,Event_5376608443,01,3 D Digital Modeling,5.0,1400.0,1550.0,5.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
83556.0,Event_5602483941,03,"Science, Technology & Society",5.0,1400.0,1550.0,7.0,16.0,Loc_08485,JONSSON ENGINEERING CENTER,Class
85312.0,Event_9110351052,01,Fluid Mechanics For Civl Engr,1.0,1000.0,1150.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
81055.0,Event_7409668333,02,Physics I,1.0,1000.0,1150.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85274.0,Event_9529727192,01,Fluid Mechanics,1.0,1200.0,1320.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85571.0,Event_1448154475,02,Graduate Architechure Design 3,1.0,1400.0,1750.0,3.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85281.0,Event_4284356424,01,Physics Of Nuclear Reactors,1.0,1400.0,1550.0,3.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
82908.0,Event_5882883005,02,Beginning Prog For Eng,1.0,1600.0,1750.0,7.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85519.0,Event_9313778634,01,Popular Music & Society,2.0,800.0,950.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
83544.0,Event_9100258878,01,Programming For Cog Sci & Ai,2.0,1000.0,1150.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85459.0,Event_1017125600,01,Polymer Engineering,2.0,1000.0,1120.0,3.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
82501.0,Event_6591361381,04,Multidisciplinary Cap Design,2.0,1200.0,1350.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
81574.0,Event_5858386023,07,Chemistry I,2.0,1400.0,1650.0,11.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84537.0,Event_9022948489,01,Models Of Mental Processes,2.0,1400.0,1550.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
82036.0,Event_5291371904,10,Physics I,2.0,1800.0,1950.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84197.0,Event_1870032090,07,Introduction To Biology Lab,3.0,1000.0,1250.0,4.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
82182.0,Event_0026735765,01,Seminar In Economics,3.0,1200.0,1350.0,2.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84211.0,Event_4367082574,05,Architectural Design Studio 6,3.0,1400.0,1750.0,3.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
83825.0,Event_4055749745,05,Modeling And Contrl Of Dyn Sys,3.0,1600.0,1750.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
82677.0,Event_3630042617,12,Multivar Calc & Matrix Algebra,4.0,800.0,850.0,11.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
85406.0,Event_4380969411,05,Foundations Of Computer Sci,4.0,1000.0,1150.0,8.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
81178.0,Event_9697377207,01,Introduction To Naval Science,4.0,1000.0,1150.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84827.0,Event_0169645747,01,Reliability & Safety,4.0,1200.0,1320.0,7.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84875.0,Event_8937361620,01,Adv Systems Physiology,4.0,1400.0,1550.0,7.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
81302.0,Event_0927909764,19,Calculus I,4.0,1400.0,1450.0,8.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
84444.0,Event_5062786363,01,Computer Graphics,4.0,1600.0,1720.0,5.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
83222.0,Event_6993855581,12,Chemistry I,5.0,800.0,920.0,11.0,18.0,Loc_07551,JONSSON ENGINEERING CENTER,Class
